id,user_id,branch_code,account_number,balance,opened_at
2057,2057,5974,2991439,292521,2025-12-10T11:11:37.566548+00:00
2058,2058,6558,8446908,378520,2024-01-07T00:04:52.566548+00:00
2059,2059,3323,9727442,602187,2024-04-01T07:27:57.566548+00:00
2060,2060,8414,8870187,176423,2023-04-04T16:44:40.567054+00:00
2061,2061,6960,7372428,93193,2023-06-16T16:40:44.567054+00:00
2062,2062,7734,6696032,1277679,2024-07-22T09:44:14.567054+00:00
2063,2063,1763,5646691,231799,2024-03-23T22:11:45.567054+00:00
2064,2064,9479,2037401,749320,2024-08-17T05:50:22.567054+00:00
2065,2065,1116,1096337,471169,2024-04-20T23:08:57.567553+00:00
2066,2066,9777,1090881,415124,2023-05-14T10:32:49.567553+00:00
2067,2067,8355,6654910,1370768,2025-01-19T02:01:44.567553+00:00
2068,2068,6937,6715871,198039,2023-06-25T17:35:16.567553+00:00
2069,2069,1213,2042754,1152506,2023-09-07T14:22:45.567553+00:00
2070,2070,8434,5332775,1455514,2025-12-26T19:40:43.568054+00:00
2071,2071,9029,9062600,1102262,2025-01-21T15:44:58.568054+00:00
2072,2072,6494,6504166,1343419,2025-09-06T23:21:17.568054+00:00
2073,2073,7337,3545552,900575,2024-08-17T17:40:21.568054+00:00
2074,2074,4531,9418110,290991,2023-10-01T23:29:21.568054+00:00
2075,2075,5865,4413960,1072634,2024-07-24T03:30:50.568553+00:00
2076,2076,6987,4183958,1302820,2024-08-25T00:35:53.568553+00:00
2077,2077,4955,3059479,72680,2024-07-16T10:43:11.568553+00:00
2078,2078,2643,7208982,16674,2024-09-01T04:11:58.568553+00:00
2079,2079,5823,1545948,530062,2024-01-10T06:55:03.568553+00:00
2080,2080,7174,2431097,1001499,2023-04-26T22:29:03.569054+00:00
2081,2081,6369,3330751,334920,2023-12-15T23:10:42.569054+00:00
2082,2082,6176,3901767,917014,2025-10-02T20:39:11.569054+00:00
2083,2083,9647,6557386,1346504,2024-08-19T22:27:28.569054+00:00
2084,2084,3869,6967636,575842,2024-03-24T06:20:35.569054+00:00
2085,2085,5621,2808440,1308389,2025-11-20T02:59:33.569553+00:00
2086,2086,7960,3265256,731842,2026-02-03T10:24:05.569553+00:00
2087,2087,5271,4041333,391480,2024-01-10T09:35:23.569553+00:00
2088,2088,7216,9162577,602952,2024-10-18T12:25:15.569553+00:00
2089,2089,1576,2094385,822286,2024-05-08T20:19:11.569553+00:00
2090,2090,3876,9201578,934165,2024-09-22T04:08:56.569553+00:00
2091,2091,4692,7755613,316521,2023-10-18T22:03:26.569553+00:00
2092,2092,2466,1325543,1230098,2025-10-31T18:30:23.569553+00:00
2093,2093,3811,4596540,1377232,2026-02-06T14:20:45.569553+00:00
2094,2094,2209,4993095,580936,2025-10-20T22:41:33.569553+00:00
2095,2095,6639,1469799,679202,2025-11-02T21:04:48.570555+00:00
2096,2096,5186,7303941,917107,2023-04-12T03:18:47.570555+00:00
2097,2097,9142,8963562,728543,2024-05-31T17:53:05.570555+00:00
2098,2098,5377,5175465,433233,2024-12-05T19:46:07.570555+00:00
2099,2099,4484,1351855,425799,2025-08-17T14:16:10.571057+00:00
2100,2100,1212,1096655,768558,2025-12-15T03:16:57.571057+00:00
2101,2101,1194,3418121,423973,2023-11-13T14:48:38.571057+00:00
2102,2102,6868,6257345,97510,2023-08-01T19:31:05.571057+00:00
2103,2103,2339,4912450,1966088,2025-12-11T22:05:26.571557+00:00
2104,2104,1866,6862123,803088,2023-12-01T08:54:45.571557+00:00
2105,2105,7682,8147483,1951,2025-02-03T07:55:37.571557+00:00
2106,2106,2736,3555090,822957,2023-07-23T16:38:53.571557+00:00
2107,2107,8314,7856805,1192781,2024-05-29T17:12:41.571557+00:00
2108,2108,6631,5214495,202661,2023-03-09T16:25:58.571557+00:00
2109,2109,6172,6108010,1547683,2025-05-26T09:13:47.572057+00:00
2110,2110,1333,5942572,1324764,2024-08-21T23:46:13.572057+00:00
2111,2111,2455,2145761,435396,2025-11-29T03:15:03.572057+00:00
2112,2112,7298,2477835,127432,2023-12-28T05:55:44.572057+00:00
2113,2113,5826,4811543,509800,2025-12-21T06:55:38.572057+00:00
2114,2114,7291,8791709,590727,2024-10-23T10:30:38.572557+00:00
2115,2115,3539,3773304,109240,2025-12-28T14:38:53.572557+00:00
2116,2116,1989,9503027,1611622,2023-04-19T08:03:15.572557+00:00
2117,2117,7722,9969768,432788,2023-11-10T01:11:51.572557+00:00
2118,2118,2759,3584910,1196462,2024-01-07T19:29:32.572557+00:00
2119,2119,1781,1954125,135310,2025-07-19T15:31:25.573058+00:00
2120,2120,6425,6114321,20606,2023-02-21T02:51:32.573058+00:00
2121,2121,9183,2817861,1535277,2023-02-23T19:01:57.573058+00:00
2122,2122,9220,5583865,184749,2024-05-16T18:59:31.573058+00:00
2123,2123,9261,9119332,392843,2024-09-22T20:12:10.573058+00:00
2124,2124,2643,4958611,1014383,2023-12-22T10:24:15.573557+00:00
2125,2125,5550,1310577,2194886,2024-06-20T16:01:10.573557+00:00
2126,2126,1255,8950092,90204,2023-06-30T17:18:02.573557+00:00
2127,2127,3414,7740786,1031653,2024-09-18T16:27:02.573557+00:00
2128,2128,2311,1948105,827891,2024-06-07T16:31:17.573557+00:00
2129,2129,3827,3588526,720748,2023-11-04T06:16:58.574058+00:00
2130,2130,9221,1871266,1269888,2024-11-06T05:59:13.574058+00:00
2131,2131,2962,9427529,837475,2023-08-20T20:33:07.574058+00:00
2132,2132,9722,6766361,676660,2024-01-11T17:08:37.574058+00:00
2133,2133,9659,9769627,559632,2025-09-01T02:10:52.574058+00:00
2134,2134,4285,5772813,467949,2025-12-19T15:57:31.574557+00:00
2135,2135,5172,8853538,1139803,2025-12-10T03:33:04.574557+00:00
2136,2136,1056,6690460,1118463,2024-02-15T16:58:03.574557+00:00
2137,2137,9834,2072890,633979,2024-06-19T12:47:52.574557+00:00
2138,2138,2890,8683530,211670,2024-01-25T03:20:27.575057+00:00
2139,2139,9345,3512072,787491,2024-09-19T09:36:36.575057+00:00
2140,2140,5027,4899276,163754,2025-04-11T22:20:49.575057+00:00
2141,2141,4659,6096273,683540,2023-07-12T01:43:08.575057+00:00
2142,2142,1492,6262521,269042,2025-11-27T16:20:10.575557+00:00
2143,2143,2643,9807970,696901,2025-03-17T13:07:57.575557+00:00
2144,2144,3051,4588792,970315,2025-06-18T00:22:21.575557+00:00
2145,2145,8638,1141780,274756,2024-08-03T11:21:50.576058+00:00
2146,2146,9238,3598304,226800,2024-06-17T05:52:42.576058+00:00
2147,2147,4768,6735195,1971389,2024-09-16T07:32:39.576058+00:00
2148,2148,8026,9149310,205784,2025-11-21T12:14:02.576058+00:00
2149,2149,4052,5390830,1503961,2025-01-03T08:26:26.576058+00:00
2150,2150,9435,8864587,139294,2024-12-14T18:47:52.576058+00:00
2151,2151,7352,2216424,308520,2023-06-29T04:05:29.576058+00:00
2152,2152,6275,9602943,85442,2025-07-02T11:29:48.576058+00:00
2153,2153,9325,5371149,696086,2024-04-23T05:12:48.576058+00:00
2154,2154,8178,5741789,707799,2025-08-13T04:40:10.576058+00:00
2155,2155,9485,1829341,1113828,2025-12-09T18:52:36.576058+00:00
2156,2156,3741,6864983,64604,2025-11-17T07:11:21.577060+00:00
2157,2157,6938,5454428,817105,2024-03-04T10:08:12.577060+00:00
2158,2158,7983,9781518,148548,2023-08-23T20:45:18.577563+00:00
2159,2159,5951,7507113,1223049,2023-05-09T18:39:01.577563+00:00
2160,2160,5086,3543040,718590,2023-09-26T06:27:33.577563+00:00
2161,2161,7726,8823338,582911,2023-05-05T00:44:39.577563+00:00
2162,2162,5870,9083071,437326,2024-09-19T20:17:26.577563+00:00
2163,2163,2832,1621366,1881895,2024-11-07T03:24:14.577563+00:00
2164,2164,7673,6933764,739277,2024-07-03T09:15:49.578063+00:00
2165,2165,2149,6513127,1067985,2025-06-29T02:25:25.578063+00:00
2166,2166,4569,9598822,725007,2025-08-02T09:03:32.578063+00:00
2167,2167,7892,8382279,1080170,2025-09-14T09:12:22.578063+00:00
2168,2168,3110,4067229,773845,2024-07-22T13:00:25.578562+00:00
2169,2169,3420,1567642,307199,2024-01-09T02:27:50.578562+00:00
2170,2170,1752,4474819,686847,2023-11-12T07:13:07.578562+00:00
2171,2171,1111,6103531,918946,2025-06-29T11:44:59.578562+00:00
2172,2172,3448,5116221,358389,2025-12-03T19:47:38.578562+00:00
2173,2173,4778,9590499,75930,2024-02-25T16:06:33.579063+00:00
2174,2174,1551,4930974,310281,2025-12-29T11:44:46.579063+00:00
2175,2175,9434,2809581,422520,2023-09-19T12:20:16.579063+00:00
2176,2176,7999,9078510,1687936,2024-12-19T09:16:23.579063+00:00
2177,2177,4406,4402868,1378159,2023-04-16T12:58:30.579063+00:00
2178,2178,1930,4121837,1103699,2025-11-03T06:42:06.579563+00:00
2179,2179,5127,9699068,1028581,2025-07-31T22:03:32.579563+00:00
2180,2180,5383,8447548,488586,2025-04-07T04:58:53.579563+00:00
2181,2181,1812,1868153,733128,2024-06-21T17:45:05.579563+00:00
2182,2182,8623,3486605,98763,2023-10-30T05:51:54.579563+00:00
2183,2183,7750,4773018,705280,2023-10-26T04:36:44.579563+00:00
2184,2184,1155,7886138,1180864,2024-02-28T17:35:50.579563+00:00
2185,2185,9621,2990005,722085,2023-05-04T16:33:55.579563+00:00
2186,2186,7889,9158435,1057085,2025-08-21T21:38:07.580566+00:00
2187,2187,3717,6040721,1061077,2024-10-23T17:39:57.580566+00:00
2188,2188,3419,8000795,447328,2025-10-14T22:53:26.580566+00:00
2189,2189,8637,9465495,819526,2025-02-18T19:26:58.580566+00:00
2190,2190,8146,8151285,797417,2025-02-06T18:15:08.580566+00:00
2191,2191,1870,1981281,1721054,2024-03-02T11:08:57.580566+00:00
2192,2192,9996,1820550,695300,2023-09-04T12:22:35.581069+00:00
2193,2193,4434,4494834,532419,2023-04-23T21:10:07.581069+00:00
2194,2194,6481,4942633,126588,2023-04-19T06:50:49.581069+00:00
2195,2195,2071,5296189,137651,2023-03-30T21:16:17.581069+00:00
2196,2196,9911,2969597,129075,2024-07-04T17:07:10.581568+00:00
2197,2197,3678,7427583,610635,2023-02-20T23:48:32.581568+00:00
2198,2198,8558,1930777,288273,2025-08-24T12:16:45.581568+00:00
2199,2199,8577,1129883,1630748,2023-04-11T01:58:22.581568+00:00
2200,2200,3459,7403479,313249,2023-04-28T23:35:38.581568+00:00
2201,2201,7020,6151429,583755,2023-03-26T18:20:45.582068+00:00
2202,2202,2756,6520207,235695,2025-10-06T04:51:13.582068+00:00
2203,2203,5138,3810032,628959,2024-10-11T06:39:24.582068+00:00
2204,2204,8278,2915951,597643,2024-08-06T11:43:20.582068+00:00
2205,2205,3407,5417355,792534,2023-08-24T14:30:22.582068+00:00
2206,2206,1073,3230105,270955,2024-11-03T15:27:37.582569+00:00
2207,2207,8659,6475664,781463,2024-05-25T01:50:54.582569+00:00
2208,2208,5930,3684585,795175,2023-05-19T06:52:48.582569+00:00
2209,2209,8215,7553256,1333473,2023-07-10T03:58:08.582569+00:00
2210,2210,2143,3183452,828129,2024-06-21T19:42:20.582569+00:00
2211,2211,9665,3125293,418689,2026-01-15T09:56:41.583068+00:00
2212,2212,7888,6782909,789896,2025-08-19T21:46:41.583068+00:00
2213,2213,5601,2682512,1285631,2025-10-19T07:46:26.583068+00:00
2214,2214,9593,5092593,1463975,2023-07-08T16:37:18.583068+00:00
2215,2215,9019,9341776,522164,2025-01-06T02:47:37.583068+00:00
2216,2216,3742,4308867,1402064,2023-07-11T00:42:43.583569+00:00
2217,2217,8742,8074276,684857,2023-11-15T08:44:40.583569+00:00
2218,2218,7437,1852033,943705,2023-10-10T19:01:06.583569+00:00
2219,2219,3057,2022114,1534406,2025-10-25T22:40:59.583569+00:00
2220,2220,7104,2614460,404963,2025-06-20T20:23:37.584068+00:00
2221,2221,5904,5491296,652273,2024-11-13T20:11:55.584068+00:00
2222,2222,3672,6440619,672398,2025-06-29T16:52:21.584068+00:00
2223,2223,2283,4860544,974392,2024-03-23T21:45:58.584068+00:00
2224,2224,7095,2697218,753934,2024-01-18T18:15:39.584068+00:00
2225,2225,7853,7443769,614795,2025-10-18T01:05:23.584569+00:00
2226,2226,9747,6625573,1718422,2025-11-28T01:38:14.584569+00:00
2227,2227,5737,2912110,893346,2025-12-29T00:16:46.584569+00:00
2228,2228,8597,6052583,1053104,2023-12-23T13:51:00.584569+00:00
2229,2229,4474,5895010,1171294,2024-09-04T01:21:53.584569+00:00
2230,2230,2012,5529969,568461,2024-03-14T03:45:50.585070+00:00
2231,2231,1839,2496250,809446,2023-05-16T12:23:01.585070+00:00
2232,2232,9650,6268521,568801,2025-11-01T16:05:43.585070+00:00
2233,2233,3114,7781313,533626,2024-11-01T06:17:50.585070+00:00
2234,2234,5527,8444487,873152,2025-09-21T13:29:30.585070+00:00
2235,2235,5491,4312135,1159060,2023-02-25T16:34:35.585568+00:00
2236,2236,9612,3108330,986944,2024-05-06T17:46:00.585568+00:00
2237,2237,6111,5114829,863240,2024-12-10T17:41:55.585568+00:00
2238,2238,8464,3394025,497029,2025-07-19T06:41:05.585568+00:00
2239,2239,2377,1292436,1155969,2025-11-10T21:11:30.585568+00:00
2240,2240,3646,8320573,1372654,2023-03-20T01:43:38.586069+00:00
2241,2241,2287,5834186,1260580,2023-11-14T22:26:28.586069+00:00
2242,2242,4503,9783070,470757,2025-05-05T12:18:05.586069+00:00
2243,2243,4761,8981348,4876,2023-10-22T17:49:07.586069+00:00
2244,2244,8738,6169092,1488343,2025-01-29T18:19:47.586069+00:00
2245,2245,1678,4588683,1197773,2024-08-07T18:20:17.586569+00:00
2246,2246,6772,7780400,866258,2023-05-21T00:49:56.586569+00:00
2247,2247,5276,6928999,1039767,2023-03-21T00:50:32.586569+00:00
2248,2248,8416,8019904,434046,2023-05-10T01:55:47.586569+00:00
2249,2249,1597,3034261,1299903,2025-03-20T10:12:43.586569+00:00
2250,2250,3742,2965516,828862,2024-08-25T00:40:15.586569+00:00
2251,2251,9674,6825819,879239,2024-09-07T15:51:08.586569+00:00
2252,2252,9915,8074150,329832,2025-09-01T16:30:19.586569+00:00
2253,2253,3592,6468508,36613,2026-01-17T06:01:38.586569+00:00
2254,2254,4148,8504146,637043,2023-09-03T19:57:35.586569+00:00
2255,2255,7479,3924834,568960,2025-03-11T11:09:36.587572+00:00
2256,2256,5327,8843899,597361,2023-04-17T08:53:38.587572+00:00
2257,2257,2686,6360550,1106749,2023-02-20T08:43:11.587572+00:00
2258,2258,5715,2937701,2377989,2024-08-28T21:38:39.587572+00:00
2259,2259,1023,8606955,236212,2024-05-15T04:58:27.587572+00:00
2260,2260,9115,9189537,1023138,2024-09-24T01:33:02.587572+00:00
2261,2261,9706,9504612,710459,2025-03-07T11:17:52.588075+00:00
2262,2262,5509,3600551,2157675,2025-03-31T12:04:12.588075+00:00
2263,2263,7439,8676587,1325110,2026-01-21T05:22:28.588075+00:00
2264,2264,5194,4110907,530930,2023-06-30T06:52:29.588075+00:00
2265,2265,5553,5583099,697606,2025-05-31T18:46:45.588075+00:00
2266,2266,3018,9403768,821331,2026-01-21T13:09:24.588575+00:00
2267,2267,8126,4431811,712853,2023-08-19T22:55:12.588575+00:00
2268,2268,4314,9669268,1021851,2024-01-02T21:18:50.588575+00:00
2269,2269,2083,4338672,1019700,2023-08-14T21:51:15.588575+00:00
2270,2270,6292,5158257,915639,2025-06-03T20:20:49.588575+00:00
2271,2271,8062,1410022,1791993,2024-12-24T00:30:40.589075+00:00
2272,2272,8821,1865088,519925,2025-04-19T00:58:58.589075+00:00
2273,2273,4091,5924244,420580,2025-10-11T14:29:38.589075+00:00
2274,2274,9930,3321230,551142,2025-04-18T22:50:34.589075+00:00
2275,2275,8442,7453398,444499,2025-06-27T21:41:06.589075+00:00
2276,2276,9710,1568594,1180452,2023-03-11T07:03:13.589075+00:00
2277,2277,3406,4352980,608520,2024-03-11T06:51:32.589575+00:00
2278,2278,3495,1167375,1304444,2026-01-19T01:26:03.589575+00:00
2279,2279,1365,7259412,782557,2023-05-03T04:15:17.589575+00:00
2280,2280,3033,7622987,579641,2023-05-30T11:22:56.589575+00:00
2281,2281,6408,4061434,569128,2024-07-07T16:16:44.589575+00:00
2282,2282,3664,5889678,585523,2025-08-15T10:01:45.589575+00:00
2283,2283,9403,2610708,823740,2025-03-27T22:42:18.589575+00:00
2284,2284,2080,9773142,607104,2024-10-20T10:36:03.589575+00:00
2285,2285,7084,3728043,1311888,2023-06-03T23:14:45.589575+00:00
2286,2286,1135,6103347,1017575,2025-08-08T10:03:00.589575+00:00
2287,2287,9552,5070411,1509492,2024-09-10T09:31:25.590577+00:00
2288,2288,8655,5049718,699506,2024-06-21T11:58:22.590577+00:00
2289,2289,5222,7588214,879027,2023-03-30T06:00:09.590577+00:00
2290,2290,9050,4854845,861608,2023-09-09T13:25:59.590577+00:00
2291,2291,6345,1760600,273,2023-10-02T06:23:49.590577+00:00
2292,2292,2228,1559815,1496677,2023-07-22T09:38:54.591080+00:00
2293,2293,6936,6424864,962512,2023-05-31T09:25:05.591080+00:00
2294,2294,4156,8008667,501051,2023-04-26T18:11:52.591080+00:00
2295,2295,2580,2299397,455215,2025-06-25T10:12:54.591080+00:00
2296,2296,4503,4676136,1204882,2025-12-08T20:54:49.591581+00:00
2297,2297,9346,6141854,824894,2024-01-14T06:35:44.591581+00:00
2298,2298,8498,1791264,1421856,2023-11-17T10:30:40.591581+00:00
2299,2299,9122,5320905,1321699,2025-11-13T07:24:06.591581+00:00
2300,2300,8228,3679119,283183,2025-06-26T00:22:22.591581+00:00
2301,2301,6481,4800525,407688,2024-06-20T19:06:37.592080+00:00
2302,2302,9905,8928284,1289100,2025-08-23T00:46:44.592080+00:00
2303,2303,1552,1120840,1128465,2024-12-14T16:25:12.592080+00:00
2304,2304,6893,1208618,85202,2025-08-15T18:07:07.592581+00:00
2305,2305,4944,1177790,672054,2023-08-23T11:59:00.592581+00:00
2306,2306,5810,7584015,584344,2025-09-13T21:46:19.592581+00:00
2307,2307,9131,9531999,679068,2024-12-02T03:23:55.592581+00:00
2308,2308,3125,1015099,934553,2024-12-22T11:04:15.592581+00:00
2309,2309,9643,4628017,892389,2026-01-08T07:21:59.593080+00:00
2310,2310,4233,8725432,344212,2026-01-02T04:01:16.593080+00:00
2311,2311,1270,5683090,1338612,2024-07-19T14:11:16.593080+00:00
2312,2312,5189,1083837,16698,2025-07-20T04:27:50.593080+00:00
2313,2313,7720,3588568,1445526,2024-04-22T21:24:08.593080+00:00
2314,2314,1077,1365008,1210142,2024-06-02T13:09:37.593580+00:00
2315,2315,7313,8527865,285157,2024-09-17T19:33:17.593580+00:00
2316,2316,9146,4679362,168840,2024-05-09T04:32:45.593580+00:00
2317,2317,1133,2327140,42394,2024-09-18T20:53:22.593580+00:00
2318,2318,1563,6435108,378774,2024-01-04T01:19:48.593580+00:00
2319,2319,6099,1689314,46748,2025-09-26T11:33:10.594080+00:00
2320,2320,5711,6773740,719524,2024-12-17T02:46:41.594080+00:00
2321,2321,8713,5030751,1039348,2023-12-07T22:15:59.594080+00:00
2322,2322,8072,3988936,858124,2025-01-04T17:20:24.594080+00:00
2323,2323,3747,3381705,1395022,2025-03-15T16:03:11.594080+00:00
2324,2324,3944,6481401,382521,2024-01-05T18:16:25.594581+00:00
2325,2325,6177,5992402,742365,2025-07-15T01:09:31.594581+00:00
2326,2326,5138,4354641,1438376,2025-05-18T10:38:21.594581+00:00
2327,2327,4001,9970931,881766,2024-06-23T22:58:25.594581+00:00
2328,2328,4448,8187360,1120269,2025-01-16T04:11:12.594581+00:00
2329,2329,5191,5238460,90414,2023-11-29T22:34:57.595080+00:00
2330,2330,7326,3812132,854210,2023-09-25T15:11:55.595080+00:00
2331,2331,8942,4571915,723202,2025-10-09T16:15:07.595080+00:00
2332,2332,5633,8900149,11351,2024-12-19T14:30:08.595080+00:00
2333,2333,5542,4657436,1427023,2025-11-12T06:28:48.595080+00:00
2334,2334,8229,5647297,784675,2024-10-05T03:34:59.595580+00:00
2335,2335,7317,1487016,2168,2023-12-07T11:18:08.595580+00:00
2336,2336,4054,1664871,1316149,2023-06-02T13:34:25.595580+00:00
2337,2337,5636,7004664,1150281,2025-05-06T06:08:28.595580+00:00
2338,2338,1273,6873179,971551,2025-10-04T17:19:03.595580+00:00
2339,2339,7667,9707227,1099535,2024-07-19T16:51:17.596081+00:00
2340,2340,9349,9612604,413378,2024-06-16T06:43:52.596081+00:00
2341,2341,9299,7563926,251929,2024-06-02T06:18:59.596081+00:00
2342,2342,7530,4230615,246934,2025-06-26T01:41:42.596081+00:00
2343,2343,7658,9766807,886928,2025-08-20T15:23:54.596081+00:00
2344,2344,3270,7282234,775757,2025-08-08T20:57:34.596581+00:00
2345,2345,7673,4440206,1565,2025-01-16T06:07:15.596581+00:00
2346,2346,5647,4730269,527968,2024-02-13T22:02:46.596581+00:00
2347,2347,5331,1909351,344276,2024-07-20T18:45:20.596581+00:00
2348,2348,7160,5368892,498062,2024-03-04T05:22:54.596581+00:00
2349,2349,8303,9036875,108398,2023-03-23T02:38:35.597081+00:00
2350,2350,1374,8666339,2138316,2024-03-10T06:30:47.597081+00:00
2351,2351,6473,4122705,707315,2023-10-06T12:20:40.597081+00:00
2352,2352,4568,3136720,818262,2023-09-06T22:42:16.597081+00:00
2353,2353,5085,8913037,25694,2026-02-03T11:54:31.597081+00:00
2354,2354,3267,4673677,436702,2025-12-03T20:05:14.597081+00:00
2355,2355,3482,7008355,245442,2024-03-08T05:49:37.597081+00:00
2356,2356,9419,2975534,285245,2025-07-05T05:24:20.597081+00:00
2357,2357,7436,6377635,1100068,2025-09-04T12:35:35.597081+00:00
2358,2358,5979,4806564,123712,2025-10-11T10:57:47.597081+00:00
2359,2359,7323,2317888,9512,2025-08-19T19:14:33.598083+00:00
2360,2360,8102,1332920,1104692,2026-01-31T06:18:01.598083+00:00
2361,2361,7452,1108686,432764,2025-04-10T02:50:26.598083+00:00
2362,2362,3228,6467168,854543,2023-04-12T10:39:47.598083+00:00
2363,2363,4660,2177742,1688657,2025-03-17T00:20:42.598587+00:00
2364,2364,9995,4710298,1007610,2025-01-10T16:41:23.598587+00:00
2365,2365,9260,5587003,498687,2023-04-27T15:30:54.598587+00:00
2366,2366,9129,4962128,599909,2023-12-23T02:11:43.598587+00:00
2367,2367,3874,2415694,406212,2024-10-31T15:32:13.599086+00:00
2368,2368,8641,2083660,380263,2023-05-19T20:36:25.599086+00:00
2369,2369,2523,9136729,348032,2025-03-23T05:46:27.599086+00:00
2370,2370,5660,4963172,838589,2023-03-04T13:24:10.599086+00:00
2371,2371,5672,3285555,733271,2024-07-23T01:45:34.599086+00:00
2372,2372,5156,6722204,1239487,2023-07-15T16:44:12.599086+00:00
2373,2373,5223,4132213,875113,2025-09-23T23:46:32.599586+00:00
2374,2374,5625,2935854,1131195,2025-01-23T02:25:57.599586+00:00
2375,2375,3626,6206057,3850,2024-07-20T07:32:11.599586+00:00
2376,2376,4912,3575089,570683,2023-10-26T09:09:18.599586+00:00
2377,2377,5125,8202028,782235,2024-06-23T07:08:17.599586+00:00
2378,2378,3586,6709667,440146,2023-05-14T01:14:40.599586+00:00
2379,2379,1913,5585785,1070281,2023-05-12T01:22:46.599586+00:00
2380,2380,4228,1940083,1589432,2023-04-23T22:26:03.599586+00:00
2381,2381,9065,6135232,406121,2024-09-11T02:42:00.599586+00:00
2382,2382,9708,3352840,803595,2025-01-29T18:59:41.600589+00:00
2383,2383,3402,8637471,506664,2023-05-11T09:17:00.600589+00:00
2384,2384,9976,8128281,1059096,2025-07-23T22:07:15.600589+00:00
