"user_id","bank_name","branch_name","account_type","account_number","account_holder_name","nickname","created_at"
"1134","+Acts Bank","札幌","普通","3438478","佐藤 桃子","家族","2025-07-28T05:13:05.514464+00:00"
"1137","+Acts Bank","横浜","普通","5111650","井上 さゆり","仕送り","2025-06-06T04:33:45.514464+00:00"
"1143","+Acts Bank","名古屋","貯蓄","2796082","佐藤 春香","仕送り","2025-06-17T15:34:31.514971+00:00"
"1145","+Acts Bank","丸の内","普通","1766587","福田 美加子","学費","2025-08-17T17:47:10.514971+00:00"
"1146","+Acts Bank","梅田","貯蓄","1280028","吉田 智也","仕送り","2025-10-16T06:07:17.514971+00:00"
"1147","+Acts Bank","横浜","貯蓄","5548371","福田 結衣","貯金","2025-12-14T03:01:14.515463+00:00"
"1149","+Acts Bank","横浜","普通","9420839","鈴木 里佳","家族","2025-12-21T23:09:43.515463+00:00"
"1151","+Acts Bank","梅田","普通","9400206","田中 陽子","学費","2025-08-03T17:12:59.515463+00:00"
"1151","+Acts Bank","横浜","普通","4902401","高橋 晃","仕送り","2026-01-02T17:45:04.515463+00:00"
"1153","+Acts Bank","横浜","普通","3414574","渡辺 七夏","貯金","2025-10-24T09:48:16.515463+00:00"
"1154","+Acts Bank","名古屋","貯蓄","5731826","伊藤 明美","家賃","2025-03-13T09:55:59.515463+00:00"
"1154","+Acts Bank","渋谷","貯蓄","2701913","遠藤 直子","貯金","2025-03-22T18:02:49.515463+00:00"
"1158","+Acts Bank","横浜","普通","5037728","佐藤 稔","家賃","2026-01-24T16:45:18.516475+00:00"
"1158","+Acts Bank","渋谷","普通","8347055","山崎 康弘","仕送り","2025-06-13T20:12:06.516475+00:00"
"1160","+Acts Bank","横浜","普通","4196978","鈴木 康弘","家族","2025-12-20T15:25:13.516475+00:00"
"1160","+Acts Bank","名古屋","貯蓄","3370146","石井 京助","仕送り","2025-10-04T08:21:07.516475+00:00"
"1161","+Acts Bank","丸の内","普通","8688115","佐藤 裕太","学費","2025-07-07T13:14:39.516475+00:00"
"1162","+Acts Bank","札幌","貯蓄","3043996","高橋 陽子","学費","2025-06-11T00:58:59.516984+00:00"
"1163","+Acts Bank","丸の内","普通","9737314","三浦 篤司","","2025-05-04T12:13:12.516984+00:00"
"1163","+Acts Bank","丸の内","貯蓄","2539882","佐藤 健一","家族","2025-08-07T10:07:42.516984+00:00"
"1165","+Acts Bank","丸の内","貯蓄","1035229","近藤 幹","家族","2025-10-05T02:21:17.516984+00:00"
"1168","+Acts Bank","渋谷","普通","2149781","田中 陽一","","2025-12-31T23:23:32.517483+00:00"
"1169","+Acts Bank","梅田","貯蓄","9236970","佐藤 健一","貯金","2025-02-15T01:49:58.517483+00:00"
"1169","+Acts Bank","横浜","普通","6677629","遠藤 明美","学費","2025-06-08T07:44:14.517483+00:00"
"1170","+Acts Bank","丸の内","貯蓄","3456420","井上 直人","貯金","2025-03-04T20:20:40.517483+00:00"
"1170","+Acts Bank","梅田","普通","6842483","山本 明美","家賃","2025-10-11T13:13:35.517483+00:00"
"1171","+Acts Bank","名古屋","普通","7731372","佐藤 直子","家族","2025-11-04T05:09:03.517483+00:00"
"1173","+Acts Bank","渋谷","貯蓄","2987556","田中 健一","学費","2026-01-15T08:09:49.517983+00:00"
"1173","+Acts Bank","横浜","貯蓄","2925848","清水 直子","仕送り","2025-11-27T18:31:30.517983+00:00"
"1176","+Acts Bank","丸の内","普通","9025274","近藤 学","家族","2025-11-09T18:48:07.517983+00:00"
"1177","+Acts Bank","名古屋","貯蓄","4926632","斎藤 里佳","貯金","2025-12-13T08:13:59.518483+00:00"
"1177","+Acts Bank","名古屋","普通","1911186","山下 亮介","貯金","2025-08-10T19:22:44.518483+00:00"
"1178","+Acts Bank","丸の内","普通","5692496","岡田 涼平","貯金","2026-01-13T21:24:12.518483+00:00"
"1178","+Acts Bank","梅田","貯蓄","1757724","高橋 修平","仕送り","2025-06-29T13:12:59.518483+00:00"
"1179","+Acts Bank","横浜","普通","8635741","中島 修平","","2025-05-09T20:06:23.518483+00:00"
"1180","+Acts Bank","名古屋","貯蓄","7736956","松田 康弘","家賃","2025-06-15T00:33:46.518483+00:00"
"1180","+Acts Bank","丸の内","貯蓄","8163054","田中 美加子","家族","2025-11-25T09:41:43.518483+00:00"
"1182","+Acts Bank","横浜","貯蓄","2426915","佐藤 陽子","家族","2026-01-17T04:54:13.518483+00:00"
"1182","+Acts Bank","横浜","普通","2739500","後藤 聡太郎","貯金","2025-11-14T18:07:27.518483+00:00"
"1184","+Acts Bank","横浜","貯蓄","2775529","鈴木 充","仕送り","2025-11-04T08:29:10.518982+00:00"
"1190","+Acts Bank","札幌","普通","3260364","山崎 学","仕送り","2025-03-15T09:30:02.519483+00:00"
"1192","+Acts Bank","横浜","普通","2770568","井上 治","学費","2025-11-03T09:22:53.519483+00:00"
"1192","+Acts Bank","横浜","貯蓄","4934548","坂本 真綾","学費","2025-03-26T06:06:31.519483+00:00"
"1193","+Acts Bank","札幌","普通","6152468","坂本 充","貯金","2025-12-24T02:49:05.519483+00:00"
"1193","+Acts Bank","渋谷","貯蓄","2211187","佐藤 翼","","2025-07-24T07:20:20.519983+00:00"
"1196","+Acts Bank","名古屋","普通","7069768","福田 陽子","貯金","2025-06-06T03:36:24.519983+00:00"
"1196","+Acts Bank","名古屋","貯蓄","5655514","遠藤 充","仕送り","2025-02-13T06:50:21.519983+00:00"
"1197","+Acts Bank","丸の内","普通","2149860","田中 知実","貯金","2026-01-12T01:02:49.519983+00:00"
"1197","+Acts Bank","名古屋","貯蓄","8436513","中村 京助","","2025-04-05T08:30:51.519983+00:00"
"1200","+Acts Bank","横浜","貯蓄","4988933","池田 裕美子","学費","2025-07-02T07:16:51.520483+00:00"
"1202","+Acts Bank","名古屋","普通","8730810","山口 加奈","家族","2025-10-10T21:07:19.520483+00:00"
"1202","+Acts Bank","渋谷","貯蓄","1202613","加藤 淳","仕送り","2025-02-22T21:01:43.520483+00:00"
"1205","+Acts Bank","札幌","普通","1976114","佐藤 京助","","2025-03-30T06:36:45.520984+00:00"
"1205","+Acts Bank","丸の内","貯蓄","2383486","山田 直子","家賃","2025-09-07T15:25:23.520984+00:00"
"1206","+Acts Bank","渋谷","貯蓄","9599821","森 花子","仕送り","2025-10-13T23:14:12.520984+00:00"
"1206","+Acts Bank","丸の内","貯蓄","4976355","佐藤 七夏","貯金","2025-10-30T21:12:40.520984+00:00"
"1207","+Acts Bank","丸の内","普通","5384760","鈴木 涼平","家族","2025-09-09T05:17:16.520984+00:00"
"1207","+Acts Bank","横浜","貯蓄","2905096","田中 智也","貯金","2025-12-18T16:10:49.520984+00:00"
"1208","+Acts Bank","札幌","貯蓄","3107950","石川 陽一","仕送り","2025-08-13T17:52:16.521485+00:00"
"1211","+Acts Bank","渋谷","普通","8425973","山崎 聡太郎","家族","2025-10-30T19:03:30.521485+00:00"
"1214","+Acts Bank","丸の内","貯蓄","2252939","中村 篤司","家賃","2025-04-16T23:51:41.521485+00:00"
"1216","+Acts Bank","渋谷","普通","5169662","佐藤 さゆり","貯金","2026-01-18T15:55:52.521983+00:00"
"1217","+Acts Bank","横浜","普通","2789576","阿部 晃","学費","2025-04-03T16:12:27.521983+00:00"
"1217","+Acts Bank","丸の内","普通","3437090","斎藤 陽一","貯金","2025-02-19T16:01:25.521983+00:00"
"1218","+Acts Bank","渋谷","貯蓄","7089702","斉藤 翔太","学費","2025-12-22T16:20:08.521983+00:00"
"1218","+Acts Bank","名古屋","普通","7098371","三浦 直人","仕送り","2025-06-30T11:43:32.521983+00:00"
"1219","+Acts Bank","名古屋","普通","7125818","石川 修平","家賃","2025-12-02T10:39:55.521983+00:00"
"1220","+Acts Bank","名古屋","普通","9964330","斉藤 結衣","","2026-01-31T22:52:05.521983+00:00"
"1221","+Acts Bank","横浜","貯蓄","9589382","鈴木 あすか","仕送り","2025-06-09T19:22:36.522490+00:00"
"1223","+Acts Bank","丸の内","普通","2203273","村上 直人","家賃","2025-07-26T22:32:53.522490+00:00"
"1223","+Acts Bank","梅田","貯蓄","4413521","吉田 翔太","","2025-08-16T20:24:34.522490+00:00"
"1224","+Acts Bank","渋谷","貯蓄","3958615","西村 里佳","学費","2026-02-09T01:59:35.522490+00:00"
"1225","+Acts Bank","名古屋","貯蓄","8801824","橋本 篤司","家賃","2026-02-04T21:22:28.522984+00:00"
"1225","+Acts Bank","名古屋","普通","4153374","小林 稔","学費","2025-07-25T00:14:41.522984+00:00"
"1226","+Acts Bank","梅田","貯蓄","2799333","斎藤 加奈","家賃","2025-09-15T00:00:59.522984+00:00"
"1227","+Acts Bank","名古屋","貯蓄","8789286","清水 治","家族","2025-07-24T04:34:58.522984+00:00"
"1228","+Acts Bank","札幌","貯蓄","9035136","田中 拓真","家族","2025-06-30T16:12:47.522984+00:00"
"1229","+Acts Bank","札幌","貯蓄","4819544","渡辺 陽一","学費","2026-01-03T01:44:58.522984+00:00"
"1230","+Acts Bank","札幌","普通","1698605","前田 康弘","家賃","2025-03-19T17:07:05.523484+00:00"
"1232","+Acts Bank","渋谷","貯蓄","2095945","高橋 幹","学費","2025-09-10T03:40:40.523484+00:00"
"1232","+Acts Bank","丸の内","貯蓄","9651268","山口 修平","貯金","2025-12-09T10:33:15.523484+00:00"
"1234","+Acts Bank","梅田","普通","9154551","池田 太一","貯金","2026-01-12T01:47:44.523484+00:00"
"1234","+Acts Bank","札幌","貯蓄","3327972","阿部 結衣","貯金","2025-09-16T04:31:08.523484+00:00"
"1236","+Acts Bank","丸の内","普通","9894601","阿部 亮介","家賃","2025-09-01T18:45:06.523983+00:00"
"1236","+Acts Bank","梅田","貯蓄","9840421","山田 陽一","学費","2025-06-29T15:12:47.523983+00:00"
"1237","+Acts Bank","横浜","貯蓄","4787509","山本 英樹","家族","2025-06-12T08:43:06.523983+00:00"
"1240","+Acts Bank","名古屋","貯蓄","6616123","渡辺 陽子","貯金","2025-04-06T11:04:31.523983+00:00"
"1240","+Acts Bank","梅田","貯蓄","4031225","鈴木 裕太","仕送り","2025-03-25T16:28:05.524483+00:00"
"1242","+Acts Bank","丸の内","貯蓄","8498733","高橋 裕美子","家賃","2025-10-23T03:28:05.524483+00:00"
"1243","+Acts Bank","渋谷","普通","3118740","遠藤 晃","貯金","2025-05-20T19:30:12.524483+00:00"
"1244","+Acts Bank","渋谷","普通","8098663","森 智也","貯金","2025-11-05T02:05:39.524483+00:00"
"1244","+Acts Bank","丸の内","貯蓄","2684946","佐々木 治","家賃","2025-03-28T03:31:55.524483+00:00"
"1247","+Acts Bank","丸の内","貯蓄","6137799","松田 美加子","家族","2025-05-30T18:15:05.524984+00:00"
"1248","+Acts Bank","丸の内","普通","1823279","近藤 裕樹","家賃","2025-08-02T21:16:24.524984+00:00"
"1248","+Acts Bank","名古屋","貯蓄","8088218","佐々木 修平","","2025-09-18T00:07:37.524984+00:00"
"1251","+Acts Bank","横浜","普通","1625060","山崎 直子","貯金","2025-12-27T04:14:50.525484+00:00"
"1251","+Acts Bank","名古屋","普通","5710157","中村 直子","家族","2025-12-29T19:31:02.525484+00:00"
"1252","+Acts Bank","丸の内","普通","6025141","松田 幹","家族","2025-04-28T13:45:27.525484+00:00"
"1252","+Acts Bank","横浜","普通","7914400","高橋 英樹","","2025-12-04T19:04:02.525484+00:00"
"1254","+Acts Bank","丸の内","貯蓄","9303061","岡田 洋介","","2025-12-28T03:13:39.525484+00:00"
"1255","+Acts Bank","丸の内","貯蓄","2723775","加藤 七夏","仕送り","2025-11-02T18:43:47.525983+00:00"
"1255","+Acts Bank","渋谷","貯蓄","9320720","鈴木 洋介","家賃","2025-04-30T09:43:13.525983+00:00"
"1257","+Acts Bank","横浜","普通","4687399","山本 裕美子","","2026-01-04T06:05:11.525983+00:00"
"1257","+Acts Bank","梅田","普通","7303779","佐藤 太郎","仕送り","2025-12-05T09:19:00.525983+00:00"
"1258","+Acts Bank","横浜","貯蓄","1777011","小林 零","家賃","2025-07-05T10:17:55.525983+00:00"
"1258","+Acts Bank","梅田","貯蓄","7505728","松田 香織","学費","2025-03-18T14:03:05.525983+00:00"
"1263","+Acts Bank","渋谷","普通","4562298","山本 真綾","仕送り","2025-10-23T15:38:15.525983+00:00"
"1266","+Acts Bank","梅田","貯蓄","2570711","鈴木 千代","","2026-02-05T17:48:23.525983+00:00"
"1266","+Acts Bank","横浜","貯蓄","9420902","小川 花子","仕送り","2025-03-26T02:57:17.525983+00:00"
"1267","+Acts Bank","名古屋","貯蓄","3608083","山田 康弘","学費","2026-02-01T06:58:34.526996+00:00"
"1267","+Acts Bank","横浜","貯蓄","2197207","山田 直人","家族","2025-11-12T03:59:15.526996+00:00"
"1269","+Acts Bank","横浜","普通","9692234","遠藤 あすか","家族","2025-12-03T12:48:27.526996+00:00"
"1269","+Acts Bank","渋谷","普通","6566885","田中 涼平","仕送り","2025-10-17T21:29:51.526996+00:00"
"1271","+Acts Bank","渋谷","普通","1481284","加藤 知実","","2025-02-16T12:25:35.526996+00:00"
"1271","+Acts Bank","渋谷","貯蓄","2128390","佐藤 翔太","家賃","2026-01-27T00:12:24.526996+00:00"
"1272","+Acts Bank","渋谷","貯蓄","2699821","阿部 陽子","貯金","2025-03-21T21:30:39.526996+00:00"
"1272","+Acts Bank","丸の内","普通","1968457","池田 直樹","","2025-02-15T02:17:15.526996+00:00"
"1273","+Acts Bank","丸の内","貯蓄","3104077","山崎 英樹","学費","2026-01-24T10:33:20.527507+00:00"
"1273","+Acts Bank","横浜","貯蓄","9190393","吉田 美加子","仕送り","2025-09-29T14:41:45.527507+00:00"
"1275","+Acts Bank","名古屋","普通","8181005","岡本 晃","貯金","2025-07-06T08:22:22.527507+00:00"
"1277","+Acts Bank","梅田","普通","4447719","小林 さゆり","学費","2025-11-06T13:45:32.527507+00:00"
"1278","+Acts Bank","渋谷","普通","8602937","長谷川 加奈","学費","2025-09-24T14:11:14.527507+00:00"
"1280","+Acts Bank","丸の内","貯蓄","2524881","高橋 英樹","家族","2025-07-02T06:41:34.528007+00:00"
"1280","+Acts Bank","渋谷","貯蓄","7229498","石川 直樹","家賃","2025-11-06T17:54:57.528007+00:00"
"1282","+Acts Bank","梅田","普通","5837343","斎藤 晃","仕送り","2025-11-29T20:34:13.528007+00:00"
"1282","+Acts Bank","渋谷","普通","5948974","橋本 花子","家族","2025-04-07T02:51:42.528007+00:00"
"1283","+Acts Bank","札幌","普通","9575318","高橋 結衣","貯金","2025-12-15T06:20:30.528007+00:00"
"1283","+Acts Bank","梅田","貯蓄","9574537","池田 涼平","家賃","2025-09-01T22:00:31.528007+00:00"
"1284","+Acts Bank","丸の内","普通","1420423","伊藤 健一","学費","2025-04-08T07:30:21.528007+00:00"
"1286","+Acts Bank","名古屋","普通","2936518","山本 花子","","2025-11-24T00:46:38.528507+00:00"
"1286","+Acts Bank","渋谷","貯蓄","9920095","斎藤 翔太","家賃","2025-07-15T19:37:23.528507+00:00"
"1287","+Acts Bank","丸の内","貯蓄","9166003","藤田 美加子","貯金","2026-01-08T05:48:41.528507+00:00"
"1287","+Acts Bank","名古屋","普通","2148632","佐藤 聡太郎","貯金","2025-08-13T00:39:54.528507+00:00"
"1288","+Acts Bank","札幌","貯蓄","4749337","林 裕樹","学費","2025-10-28T12:01:55.528507+00:00"
"1289","+Acts Bank","渋谷","普通","6994963","松本 太郎","学費","2025-09-26T15:21:04.528507+00:00"
"1291","+Acts Bank","渋谷","貯蓄","1816950","石川 太一","仕送り","2025-07-11T13:12:45.528507+00:00"
"1293","+Acts Bank","名古屋","貯蓄","1647231","坂本 治","貯金","2025-05-14T02:30:11.529015+00:00"
"1293","+Acts Bank","渋谷","普通","3836451","高橋 晃","","2025-04-04T18:11:25.529015+00:00"
"1294","+Acts Bank","横浜","普通","3423738","遠藤 春香","仕送り","2025-05-07T14:52:10.529015+00:00"
"1294","+Acts Bank","名古屋","普通","8352086","鈴木 明美","学費","2025-03-23T23:15:34.529015+00:00"
"1296","+Acts Bank","名古屋","普通","3207419","伊藤 結衣","","2025-08-21T11:58:02.529015+00:00"
"1299","+Acts Bank","横浜","貯蓄","6788224","松田 直子","仕送り","2025-07-19T16:57:09.529509+00:00"
"1299","+Acts Bank","丸の内","普通","7241126","高橋 結衣","家族","2025-04-13T05:29:54.529509+00:00"
"1301","+Acts Bank","横浜","貯蓄","2369651","吉田 直人","","2025-05-14T08:35:19.529509+00:00"
"1302","+Acts Bank","渋谷","普通","8456473","鈴木 治","家族","2025-10-05T14:33:49.529509+00:00"
"1304","+Acts Bank","横浜","普通","8654490","渡辺 太一","家族","2025-04-06T19:24:08.530006+00:00"
"1304","+Acts Bank","横浜","貯蓄","5617221","橋本 美加子","学費","2025-05-21T10:46:39.530006+00:00"
"1305","+Acts Bank","梅田","普通","1402946","林 充","","2025-08-24T05:10:45.530006+00:00"
"1305","+Acts Bank","横浜","貯蓄","9475029","小林 聡太郎","家族","2025-12-25T02:39:02.530006+00:00"
"1306","+Acts Bank","渋谷","貯蓄","9494838","山崎 真綾","仕送り","2025-03-17T10:11:43.530006+00:00"
"1307","+Acts Bank","渋谷","普通","9028742","山口 春香","学費","2025-04-23T07:18:19.530006+00:00"
"1307","+Acts Bank","梅田","貯蓄","6278536","松田 結衣","家賃","2025-12-27T17:07:28.530006+00:00"
"1308","+Acts Bank","丸の内","貯蓄","5124915","鈴木 知実","学費","2025-06-17T09:20:15.530006+00:00"
"1308","+Acts Bank","渋谷","貯蓄","8795590","藤井 亮介","家族","2025-12-24T10:18:54.530006+00:00"
"1309","+Acts Bank","札幌","貯蓄","3280870","佐々木 洋介","","2025-08-31T15:24:17.530506+00:00"
"1309","+Acts Bank","名古屋","貯蓄","1238260","佐藤 美加子","家賃","2025-06-21T01:24:52.530506+00:00"
"1311","+Acts Bank","渋谷","貯蓄","8915146","佐々木 あすか","家賃","2025-05-02T06:04:20.530506+00:00"
"1312","+Acts Bank","名古屋","貯蓄","7292310","木村 太郎","仕送り","2025-12-18T17:25:46.530506+00:00"
"1313","+Acts Bank","梅田","普通","6260709","渡辺 康弘","","2025-02-16T09:01:24.530506+00:00"
"1313","+Acts Bank","札幌","普通","5884908","前田 零","家族","2025-09-14T00:45:37.530506+00:00"
"1314","+Acts Bank","丸の内","貯蓄","8007174","阿部 浩","","2025-11-22T19:21:39.530506+00:00"
"1316","+Acts Bank","名古屋","普通","2748632","田中 篤司","家賃","2026-01-24T08:53:22.531006+00:00"
"1317","+Acts Bank","渋谷","普通","3647352","林 幹","家族","2025-06-10T12:04:12.531006+00:00"
"1317","+Acts Bank","札幌","貯蓄","6350186","山崎 聡太郎","家賃","2025-04-27T12:58:26.531006+00:00"
"1318","+Acts Bank","横浜","普通","7585616","渡辺 篤司","","2025-02-15T17:31:07.531006+00:00"
"1318","+Acts Bank","丸の内","普通","3626963","福田 直樹","家族","2025-11-08T19:24:58.531006+00:00"
"1320","+Acts Bank","横浜","貯蓄","2317176","佐々木 太郎","仕送り","2025-06-22T05:57:25.531006+00:00"
"1320","+Acts Bank","横浜","貯蓄","7091507","山口 健一","家賃","2025-04-12T14:58:16.531006+00:00"
"1321","+Acts Bank","名古屋","普通","9456471","山本 裕美子","家賃","2025-10-14T07:07:46.531506+00:00"
